SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR22017662	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-02-24	2022-02-28	2022-03-08	"""2103 DUCK CREEK RD, CINC - GJ1932435601"""	45207	39.1419925363122	-84.4622221484431	02/24/2022 12:00:00 AM	02/28/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22071630	NEW	"""Signage, problem comm property"""	"""SIGN_ZC"""	"""PEDESTRIAN WOULD LIKE A YEILD FOR PEDESTRIAN SIGN BECAUSE CROSSWALK IS UNSAFE WITH CHILDREN BY THE PARK"""	Cinc Building Dept	2022-08-03	2022-08-03	2023-01-30	"""2210 KEMPER LN - GJ1714733190 """	45206	39.1208321144574	-84.4881759862653	08/03/2022 12:00:00 AM	08/03/2022 12:00:00 AM	08/03/2022 12:00:00 AM
SR21062595	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Inspect to update conditions & reissue B202001881 due to ownership change"""	Cinc Building Dept	2021-07-16	2021-07-23	2022-07-16	"""536 TRENTON AV - GJ0822230703 """	45238	39.1006213211306	-84.5920893086158	07/16/2021 12:00:00 AM	07/23/2021 12:00:00 AM	07/23/2021 12:00:00 AM
SR22043464	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""PAINT CANS NOT COLLECTED """	Public Services	2022-05-16	2022-05-16	2022-05-23	"""506 HAWTHORNE AV - GJ1077430641 """	45205	39.0994495287348	-84.562627427525	05/16/2022 12:00:00 AM	05/16/2022 12:00:00 AM	05/16/2022 12:00:00 AM
SR22061489	NEW	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-07	2022-07-07	2022-07-19	"""4796 RIVER RD, CINC - GJ0454728579"""	45204	39.0823677733802	-84.6351887928891	07/07/2022 12:00:00 AM	07/07/2022 12:00:00 AM	07/07/2022 12:00:00 AM
SR21090313	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-10-13	2021-10-13	2022-10-13	"""1999 SUTTER AV, CINC - GJ1104135230"""	45225	39.1406981597397	-84.5580996687404	10/13/2021 12:00:00 AM	10/13/2021 12:00:00 AM	11/06/2021 12:00:00 AM
SR22085013	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""RTC """	Public Services	2022-09-14	2022-09-14	2022-09-21	"""2827 ANDREW PL - GJ2138036007 """	45209	39.1451214326443	-84.4383343167693	09/14/2022 12:00:00 AM	09/14/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22065897	PEND	"""Recycling, remove cart"""	"""REMOVE"""	"""PLEASE REMOVE A CONTAMINATED RECYCLING CART - PEOPLE WALK BY AND PUT MISC TRASH IN HER CART AND SHE WANTS IT REMOVED """	City Manager's Office	2022-07-18	2022-07-18	2022-08-04	"""410 W LIBERTY ST - GJ1413032298 """	45214	39.1135528290985	-84.5233321134899	07/18/2022 12:00:00 AM	07/18/2022 12:00:00 AM	07/18/2022 12:00:00 AM
SR22023152	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-03-13	2022-03-15	2022-03-25	"""BEECHMONT AV & CORBLY ST"""	45230	39.094024230683	-84.3870802139049	03/13/2022 12:00:00 AM	03/15/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22053267	NEW	"""Sign, down/missing """	"""STRSGN"""	"""SIGN AHEAD SIGN IS BENT , NEEDS TO BE PUT ON A NEW POLE """	Public Services	2022-06-13	2022-06-13	2022-06-14	"""4800 GLENWAY AV - GJ0773032501 """	45238	39.1169270624164	-84.597235073256	06/13/2022 12:00:00 AM	06/13/2022 12:00:00 AM	06/13/2022 12:00:00 AM
SR22098984	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-11-06	2022-11-06	2022-11-13	"""1826 MADISON RD, CINC - GJ1857834290"""	45206	39.1303785161392	-84.4712809344253	11/06/2022 12:00:00 AM	11/06/2022 12:00:00 AM	11/06/2022 12:00:00 AM
SR22064744	OPEN	"""Constituent Affairs Inquiry"""	"""CITYCONI"""	"""Was this closed because it was a Duke issue?  Can someone from DOTE reach out please?"""	City Manager's Office	2022-07-14	2022-07-14	2022-07-28	""""""		39.1042567891418	-84.5190605441106	07/14/2022 12:00:00 AM	07/14/2022 12:00:00 AM	07/14/2022 12:00:00 AM
SR22022436	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""AWARE TO SIT ITEMS OUT THE NIGHT BEFORE PICKUP"""	Public Services	2022-03-10	2022-03-10	2022-03-24	"""1917 HARRISON AV - GJ1073933999 """	45214	39.1296874075689	-84.5619946359889	03/10/2022 12:00:00 AM	03/10/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22101798	NEW	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""WHOLE STREET MISSED"""	Public Services	2022-11-17	2022-11-17	2022-11-24	"""2513 DOWNING DR - GJ2026636035 """	45208	39.1456551770539	-84.4512113396363	11/17/2022 12:00:00 AM	11/17/2022 12:00:00 AM	11/17/2022 12:00:00 AM
SR21081632	NEW	"""Roaches - bldg or apartment"""	"""ROACHES"""	""" """	Cinc Health Dept	2021-09-14	2021-09-14	2022-03-13	"""1531 ST LEGER PL - GJ1794935124 """	45207	39.1380450066635	-84.478284318659	09/14/2021 12:00:00 AM	09/14/2021 12:00:00 AM	09/14/2021 12:00:00 AM
SR22048201	NEW	"""Sign, down/missing """	"""STRSGN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-05-29	2022-05-29	2022-05-30	"""2356 CLIFTON AV, CINC - GJ1442633630"""	45219	39.1254787499648	-84.5194794603634	05/29/2022 12:00:00 AM	05/29/2022 12:00:00 AM	05/29/2022 12:00:00 AM
SR22082054	NEW	"""Tree, limbs, down  ROW """	"""TDWNLDUF"""	"""BRANCH HANGING DOWN IN THE MIDDLE OF THE ROAD HITTING CITIZENS VEHICLES AS THEY GO PAST"""	Park Department	2022-09-06	2022-09-06	2022-10-06	"""BENDER RD & HILLSIDE AV - GJ0142830498 """	45233	39.1003707851723	-84.6706547613799	09/06/2022 12:00:00 AM	09/06/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22077640	OPEN	"""Sidewalk, Obstructions"""	"""ADASDWKO"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2022-08-22	2022-08-22	2023-02-18	"""3509 WOODBURN AV, CINC - GJ1817635696"""	45207	39.1431379315607	-84.4754722352387	08/22/2022 12:00:00 AM	08/22/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22094274	CLOS	"""Trash, tagged collections"""	"""TGGDCLLC"""	"""PER 801- @ 9:44AM TRASH COLLECTED, WOOD LEFT AND TAGGED."""	Public Services	2022-10-18	2022-10-18	2022-10-25	"""3930 VINE ST - GJ1559537308 """	45217	39.1582912786804	-84.5048023771471	10/18/2022 12:00:00 AM	10/18/2022 12:00:00 AM	10/18/2022 12:00:00 AM
SR22100285	OPEN	"""Unsanitary living conditions"""	"""BD_UNSAN"""	"""Unsanitary living conditions."""	Cinc Health Dept	2022-11-10	2022-11-10	2023-05-09	"""2178 MILLVALE CT - GJ1134536409 """	45225	39.1512358275157	-84.5542355146684	11/10/2022 12:00:00 AM	11/10/2022 12:00:00 AM	11/10/2022 12:00:00 AM
SR22088797	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""REMINDER THAT THIS HAS BEEN MISSED FOR THE LAST 3 WEEKS. P/U IS ON PLYMOUTH."""	Public Services	2022-09-27	2022-09-27	2022-10-04	"""2102 SUTTON AV - GJ2579230327 """	45230	39.0928606454678	-84.3892198659527	09/27/2022 12:00:00 AM	09/27/2022 12:00:00 AM	09/27/2022 12:00:00 AM
SR22090845	OPEN	"""Plumbing, defective"""	"""PLMB_DEF"""	"""PER RS DAGE"""	Cinc Health Dept	2022-10-05	2022-10-05	2023-04-03	"""5478 BAHAMA TER - GJ1008040665 """	45223	39.1898577288863	-84.5675367680135	10/05/2022 12:00:00 AM	10/05/2022 12:00:00 AM	10/05/2022 12:00:00 AM
SR22059178	NEW	"""Mold, building or apartment"""	"""MOLD"""	"""BDRM CEILING """	Cinc Health Dept	2022-06-29	2022-06-29	2022-12-26	"""547 W LIBERTY ST - GJ1390832250 """	45214	39.113172759992	-84.525908719691	06/29/2022 12:00:00 AM	06/29/2022 12:00:00 AM	06/29/2022 12:00:00 AM
SR22012910	CLOS	"""Pothole, repair"""	"""PTHOLE"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-02-13	2022-02-25	2022-02-25	"""2628 MONTANA AV, CINC - GJ0880936848"""	45211	39.155809812975	-84.5834105649607	02/13/2022 12:00:00 AM	02/25/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22026630	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-03-24	2022-03-24	2022-04-07	"""3208 WOLD AV - GJ1883634860 """	45207	39.1354442595332	-84.4681187877701	03/24/2022 12:00:00 AM	03/24/2022 12:00:00 AM	03/24/2022 12:00:00 AM
SR22030537	CLOS	"""Recycling, information request"""	"""RECCINFO"""	""" """	City Manager's Office	2022-04-07	2022-04-11	2022-04-12	"""4325 WHETSEL AV - GJ2516036970 """	45227	39.1528215357661	-84.3943267055126	04/07/2022 12:00:00 AM	04/11/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR21061293	CLOS	"""Tree, trim required public"""	"""TRTRIMUF"""	""" """	Park Department	2021-07-13	2021-08-03	2022-07-13	"""1303 LAIDLAW AV - GJ1806939514 """	45237	39.1775296085685	-84.4754899144272	07/13/2021 12:00:00 AM	08/03/2021 12:00:00 AM	08/03/2021 12:00:00 AM
SR21040925	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Leaking, raining in living room.  """	Cinc Building Dept	2021-05-17	2021-05-24	2022-05-17	"""579 W MARTIN LUTHER KING JR DR - GJ1366235119 """	45220	39.1390616600982	-84.5278466711999	05/17/2021 12:00:00 AM	05/24/2021 12:00:00 AM	05/24/2021 12:00:00 AM
SR21072784	CLOS	"""Restaurant consult, new lic"""	"""RCNEWLIC"""	""" """	Cinc Health Dept	2021-08-16	2021-08-16	2022-02-12	"""705 E PETE ROSE WY - GJ1623430944 """	45202	39.1008426509627	-84.499446692611	08/16/2021 12:00:00 AM	08/16/2021 12:00:00 AM	08/16/2021 12:00:00 AM
SR22015270	CLOS	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-02-19	2022-03-02	2022-03-05	"""6211 TYNE AV, CINC - GJ2320140401"""	45213	39.1842206624199	-84.4158232970161	02/19/2022 12:00:00 AM	03/02/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR21100269	NEW	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-11-23	2021-11-23	2022-11-23	"""4912 STEWART AV, CINC - GJ2487837761"""	45227	39.1600284053133	-84.3973076585404	11/23/2021 12:00:00 AM	11/23/2021 12:00:00 AM	11/23/2021 12:00:00 AM
SR22040560	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-05-09	2022-05-09	2022-05-23	"""97 MULBERRY ST - GJ1485732720 """	45202	39.1171647025852	-84.5147951357343	05/09/2022 12:00:00 AM	05/09/2022 12:00:00 AM	05/09/2022 12:00:00 AM
SR21023352	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-22	2021-12-06	2022-03-22	"""4318 WHETSEL AV, CINC - GJ2520936935"""	45227	39.1525039164753	-84.3937643886071	03/22/2021 12:00:00 AM	12/06/2021 12:00:00 AM	12/06/2021 12:00:00 AM
SR22015908	OPEN	"""Damage Claim - TROD"""	"""DMGTROD"""	"""MR HUGHES ADVISED THE POTHOLE IS ON MONTANA RIGHT AS YOU TURN RIGHT FROM HARRISON AVE ONTO MONTANA AVE """	Public Services	2022-02-22	2022-02-22	2022-03-24	"""3018 HARRISON AV - GJ0755536020 """	45211	39.148650104029	-84.5981779517256	02/22/2022 12:00:00 AM	02/22/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR21107783	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2021-12-27	2021-12-27	2022-01-10	"""632 ATHENS AV - GJ2179133312 """	45226	39.1207577250705	-84.4344721860426	12/27/2021 12:00:00 AM	12/27/2021 12:00:00 AM	12/27/2021 12:00:00 AM
SR22025262	NEW	"""Litter, private property"""	"""LITR-PRV"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-03-21	2022-03-21	2022-05-05	"""950 EDEN PARK DR, CINC - GJ1646932673"""	45202	39.116349923725	-84.4961753043471	03/21/2022 12:00:00 AM	03/21/2022 12:00:00 AM	03/21/2022 12:00:00 AM
SR21038556	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-05-10	2021-05-24	2022-05-10	"""6405 EDWOOD AV, CINC - GJ1252142513"""	45224	39.2059094413164	-84.5387072396571	05/10/2021 12:00:00 AM	05/24/2021 12:00:00 AM	05/24/2021 12:00:00 AM
SR21007550	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-01-31	2021-02-10	2022-01-31	"""2734 ENSLIN ST, CINC - GJ1370534262"""	45225	39.131342948632	-84.5276170197915	01/31/2021 12:00:00 AM	02/10/2021 12:00:00 AM	02/10/2021 12:00:00 AM
SR22105193	CLOS	"""Recycling, repair 35"""	"""REPAIR35"""	"""Cracked body"""	City Manager's Office	2022-12-01	2022-12-07	2022-12-18	"""3666 STETTINIUS AV, CINC - GJ2056535929"""	45208	39.1446338224818	-84.4477655517338	12/01/2022 12:00:00 AM	12/07/2022 12:00:00 AM	12/31/2022 12:00:00 AM
SR22033526	CLOS	"""Trash cart, registration"""	"""TRSHCRTR"""	"""TRASH REGISTRATION STICKERS (2)"""	Public Services	2022-04-18	2022-04-21	2022-05-10	"""3445 READING RD - GJ1671135601 """	45229	39.1426470434218	-84.4924430334992	04/18/2022 12:00:00 AM	04/21/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22069340	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-27	2022-07-27	2022-08-03	"""6819 WINDWARD ST, CINC - GJ2643937107"""	45227	39.1537302839619	-84.3794912038139	07/27/2022 12:00:00 AM	07/27/2022 12:00:00 AM	07/27/2022 12:00:00 AM
SR22067865	NEW	"""Tree, limbs, down  ROW """	"""TDWNLDUF"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2022-07-24	2022-07-24	2022-08-23	"""1101 ST GREGORY ST, CINC - GJ1635131724"""	45202	39.1078406093583	-84.4978373026228	07/24/2022 12:00:00 AM	07/24/2022 12:00:00 AM	07/24/2022 12:00:00 AM
SR21090150	OPEN	"""Sidewalk, repair haz"""	"""SIDWLKH"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Dept of Trans and Eng	2021-10-13	2021-10-13	2022-04-11	"""360 KILGOUR ST, CINC - """	45202	39.1049660039593	-84.5009738257358	10/13/2021 12:00:00 AM	10/13/2021 12:00:00 AM	11/06/2021 12:00:00 AM
SR22063129	CLOS	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-07-11	2022-07-11	2022-07-18	"""716 MANNINGTON AV, CINC - GJ2266733585"""	45226	39.1229987099492	-84.4242424000464	07/11/2022 12:00:00 AM	07/11/2022 12:00:00 AM	07/11/2022 12:00:00 AM
SR22036418	CLOS	"""Tires, Special Collection"""	"""TIRES"""	""" """	Public Services	2022-04-26	2022-05-02	2022-05-10	"""1768 ESMONDE ST - GJ1118633453 """	45214	39.1246598025175	-84.5569921011181	04/26/2022 12:00:00 AM	05/02/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22098272	NEW	"""Trash, request for collection"""	"""RF-COLLT"""	""" """	Public Services	2022-11-03	2022-11-03	2022-11-10	"""2570 VILLA LN - GJ2042735740 """	45208	39.1429687640953	-84.449447499108	11/03/2022 12:00:00 AM	11/03/2022 12:00:00 AM	11/03/2022 12:00:00 AM
SR22082749	CLOS	"""Trash, request for collection"""	"""RF-COLLT"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-09-07	2022-09-09	2022-09-14	"""3610 RAVENWOOD AV, CINC - GJ2339440363"""	45213	39.183831684731	-84.4136001905474	09/07/2022 12:00:00 AM	09/09/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22030939	CLOS	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-04-08	2022-04-25	2022-04-22	"""5211 PONDEROSA DR - GJ0942840086 """	45239	39.1848066297882	-84.5752575661408	04/08/2022 12:00:00 AM	04/25/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22039934	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""tall grass on property per cert"""	Public Services	2022-05-05	2022-05-05	2022-06-19	"""35 WUEST ST - GJ1553037734 """	45217	39.1621391232785	-84.5054236476825	05/05/2022 12:00:00 AM	05/05/2022 12:00:00 AM	05/07/2022 12:00:00 AM
SR22049667	CLOS	"""Trash, improper set out"""	"""TRASH-I"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-06-02	2022-06-02	2022-06-03	"""1721 GRAND AV, CINC - GJ1094732683"""	45214	39.1177983178694	-84.5599890641761	06/02/2022 12:00:00 AM	06/02/2022 12:00:00 AM	06/02/2022 12:00:00 AM
SR22100211	NEW	"""Service complaint, trash"""	"""SVCCMPLT"""	"""CALLER HASN'T HAD TRASH PICK UP FOR ABOUT 4 WEEKS. THIS IS A HANDICAPPED PERSON WHO HAS DOOR PICK UP. IT IS IMPORTANT THAT THE CANS ARE TAKEN BACK TO THE DOOR - THIS IS NOT HAPPENING AT ALL!! TRASH IS GETTING OUT OF HAND!"""	Public Services	2022-11-10	2022-11-10	2022-12-10	"""5376 RIVER RD - GJ0298930027 """	45233	39.0957637380123	-84.6527631778259	11/10/2022 12:00:00 AM	11/10/2022 12:00:00 AM	11/10/2022 12:00:00 AM
SR22089932	NEW	"""Default, police (and junk veh)"""	"""DFLTPLC"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Police Department	2022-10-02	2022-10-02	2022-10-03	"""126 W MCMICKEN AV, CINC - GJ1440232896"""	45202	39.118873415463	-84.5199737446951	10/02/2022 12:00:00 AM	10/02/2022 12:00:00 AM	10/02/2022 12:00:00 AM
SR22075781	CLOS	"""Trash, late set out """	"""LTSTT"""	"""RTC"""	Public Services	2022-08-16	2022-08-19	2022-08-23	"""5119 PADDOCK RD - GJ1787739960 """	45237	39.1815944579164	-84.4775661235929	08/16/2022 12:00:00 AM	08/19/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22094970	CLOS	"""Yard waste,rtc"""	"""YDWSTA-J"""	""" """	Public Services	2022-10-20	2022-10-20	2022-10-27	"""4009 HERRON AV - GJ1142437372 """	45223	39.1598891458363	-84.5530209257715	10/20/2022 12:00:00 AM	10/20/2022 12:00:00 AM	10/20/2022 12:00:00 AM
SR21108365	NEW	"""Trash, late set out """	"""LTSTT"""	"""RTC-missed collection-12/29/2021"""	Public Services	2021-12-29	2021-12-29	2022-01-05	"""2884 ROMANA PL - GJ2156836677 """	45209	39.1511069827743	-84.4359492751397	12/29/2021 12:00:00 AM	12/29/2021 12:00:00 AM	12/29/2021 12:00:00 AM
SR22046041	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-05-23	2022-05-23	2022-06-06	"""3027 FERGUSON RD, CINC - GJ0741334871"""	45238	39.1383453341328	-84.6001662401165	05/23/2022 12:00:00 AM	05/23/2022 12:00:00 AM	05/23/2022 12:00:00 AM
SR22061608	NEW	"""Plumbing, defective"""	"""PLMB_DEF"""	"""leak from apt upstairs bathtub into his kitchen"""	Cinc Health Dept	2022-07-07	2022-07-07	2023-01-03	"""714 RIDDLE RD - GJ1344534983 """	45220	39.1378855148881	-84.5303976747388	07/07/2022 12:00:00 AM	07/07/2022 12:00:00 AM	07/07/2022 12:00:00 AM
SR22096749	NEW	"""Yard waste,rtc"""	"""YDWSTA-J"""	"""YARD WASTE WAS NOT PICKED UP"""	Public Services	2022-10-27	2022-10-27	2022-11-03	"""2297 HARRISON AV - GJ0948134688 """	45211	39.1361906090884	-84.5763158460719	10/27/2022 12:00:00 AM	10/27/2022 12:00:00 AM	10/27/2022 12:00:00 AM
SR22098198	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-11-02	2022-11-02	2022-11-16	"""1548 SUTTON AV - GJ2570629172 """	45230	39.0824874304224	-84.3906009843572	11/02/2022 12:00:00 AM	11/02/2022 12:00:00 AM	11/02/2022 12:00:00 AM
SR22079763	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	""" """	Public Services	2022-08-29	2022-08-29	2022-09-12	"""128 WINKLER ST - GJ1498432996 """	45219	39.1196222968884	-84.5132367273878	08/29/2022 12:00:00 AM	08/29/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22094116	NEW	"""Litter, private property"""	"""LITR-PRV"""	"""THIS IS ACTUALLY AT 5845 ROBINSON    """	Cinc Building Dept	2022-10-17	2022-10-17	2022-12-01	"""5846 ROBISON RD - GJ2317339703 """	45213	39.1779359909855	-84.4163964505772	10/17/2022 12:00:00 AM	10/17/2022 12:00:00 AM	10/17/2022 12:00:00 AM
SR22022632	NEW	"""Metal Furniture, Spec Collectn"""	"""MTL-FRN"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Public Services	2022-03-10	2022-03-10	2022-03-24	"""1262 AVON DR, CINC - GJ1804238170"""	45229	39.1654749369465	-84.4762023801065	03/10/2022 12:00:00 AM	03/10/2022 12:00:00 AM	03/20/2022 12:00:00 AM
SR22078656	CLOS	"""Trash, improper set out"""	"""TRASH-I"""	"""cans on curb on Montfrort Hill side"""	Public Services	2022-08-25	2022-08-29	2022-09-01	"""2536 FLANIGAN CT - GJ0931142254 """	45239	39.2043566836946	-84.5759445838015	08/25/2022 12:00:00 AM	08/29/2022 12:00:00 AM	09/14/2022 12:00:00 AM
SR22061166	NEW	"""Tall grass/weeds, private prop"""	"""TLGR-PRV"""	"""OVERGROWN GRASS AND WEEDS ON AVACANT LOT NEXT TO 2735 WAGNER STREET. THE HOMEOWNER OF 2735 GIVES FULL PERMISSION TO VIEW THE VIOLATION FROM HER PROPERTY """	Public Services	2022-07-06	2022-07-06	2022-08-20	"""2733 WAGNER ST - GJ1375934255 """	45225	39.1312577232494	-84.5269939568156	07/06/2022 12:00:00 AM	07/06/2022 12:00:00 AM	07/06/2022 12:00:00 AM
