SERVICE_REQUEST_ID	STATUS	SERVICE_NAME	SERVICE_CODE	DESCRIPTION	AGENCY_RESPONSIBLE	REQUESTED_DATETIME	UPDATED_DATETIME	EXPECTED_DATETIME	ADDRESS	ZIPCODE	LATITUDE	LONGITUDE	REQUESTED_DATE	UPDATED_DATE	LAST_TABLE_UPDATE
SR21030395	CLOS	"""Building, residential"""	"""BLD-RES"""	"""no hot water"""	Cinc Building Dept	2021-04-13	2021-04-20	2022-04-13	"""5469 KIRBY AV - GJ1007640802 """	45223	39.1910989981159	-84.5675415341136	04/13/2021 12:00:00 AM	04/20/2021 12:00:00 AM	04/20/2021 12:00:00 AM
SR21030350	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 04/14/2021 9:56 AM/SGOODWINREFER TO B&I - VIEW NOTES.  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-13	2021-04-20	2022-04-14	"""4399 VIRGINIA AV, CINC - GJ1185538601"""	45223	39.1708570341791	-84.5476433348824	04/13/2021 12:00:00 AM	04/20/2021 12:00:00 AM	04/20/2021 12:00:00 AM
SR21028625	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Downspouts are not sewer connected, stormwater now runs onto caller's property. """	Cinc Building Dept	2021-04-07	2021-04-20	2022-04-07	"""4255 VIRGINIA AV - GJ1170438166 """	45223	39.166967762079	-84.5495339106394	04/07/2021 12:00:00 AM	04/20/2021 12:00:00 AM	04/20/2021 12:00:00 AM
SR21028321	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-07	2021-04-20	2022-04-07	"""3973 LOWRY AV, CINC - GJ1646437462"""	45229	39.1594624453898	-84.494697579891	04/07/2021 12:00:00 AM	04/20/2021 12:00:00 AM	04/20/2021 12:00:00 AM
SR21028395	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Rooftop deck/4th floor with no permit"""	Cinc Building Dept	2021-04-07	2021-04-20	2022-04-07	"""2151 LOTH ST - GJ1480133087 """	45202	39.120489628297	-84.5153205159628	04/07/2021 12:00:00 AM	04/20/2021 12:00:00 AM	04/20/2021 12:00:00 AM
SR21031555	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-17	2021-04-21	2022-04-17	"""726 CONSIDINE AV, CINC - GJ1069431226"""	45205	39.1047452239001	-84.5633607893345	04/17/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21029539	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-11	2021-04-21	2022-04-11	"""1049 ROSEMONT AV, CINC - GJ0893331965"""	45205	39.1118140390824	-84.5834892552354	04/11/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21029349	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-09	2021-04-21	2022-04-09	"""4539 GLENWAY AV, CINC - GJ0828732107"""	45205	39.1132484452628	-84.5909172874134	04/09/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21028814	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-08	2021-04-21	2022-04-08	"""1751 GILSEY AV, CINC - """	45205	39.1215812343673	-84.5831263608594	04/08/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21027479	CLOS	"""Building, residential"""	"""BLD-RES"""	"""walls leak"""	Cinc Building Dept	2021-04-05	2021-04-21	2022-04-05	"""981 DEBBE LN - GJ1779937290 """	45229	39.1575754980772	-84.4793243065536	04/05/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21026884	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-02	2021-04-21	2022-04-02	"""1900 FAIRMOUNT AV, CINC - GJ1102534099"""	45214	39.1305186219043	-84.5586480023252	04/02/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21025588	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Buiding on the far left. Large crack from ceiling to the floor. Buildingd making large cracking noises."""	Cinc Building Dept	2021-03-29	2021-04-21	2022-03-29	"""3850 WASHINGTON AV - GJ1653236970 """	45229	39.1550130885668	-84.4940774946301	03/29/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21025302	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Stormdoor is hanging loose and is banging against the building very loudly. It looks like its about to come off the hinges."""	Cinc Building Dept	2021-03-29	2021-04-21	2022-03-29	"""2310 HIGHLAND AV - GJ1585533434 """	45219	39.1233472762507	-84.5030375859701	03/29/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21022391	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-18	2021-04-21	2022-03-18	"""1049 BELVOIR LN, CINC - GJ0707632045"""	45238	39.1129783661052	-84.6049259071422	03/18/2021 12:00:00 AM	04/21/2021 12:00:00 AM	04/21/2021 12:00:00 AM
SR21032612	CLOS	"""Tree, blocking visibility-pub"""	"""TRBV-UF"""	"""Transfer: 04/21/2021 7:20 AM/RMCCRAYTREE DOWN ON SULSAR - TREE DOWN ON SULSAR AV BY WALNUT HILLS HIGH SCHOOL"""	Park Department	2021-04-21	2021-04-22	2022-04-21	"""3250 VICTORY PKWY - GJ1777335434 """	45207	39.1408762617639	-84.4802260325547	04/21/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032610	CLOS	"""Tree, blocking visibility-pub"""	"""TRBV-UF"""	"""Transfer: 04/21/2021 7:18 AM/RMCCRAYLARGE TREE DOWN BLOCKING SIDEWALK & STREET - LARGE TREE BLOCKING SIDEWALK & STREET"""	Park Department	2021-04-21	2021-04-22	2022-04-21	"""6604 AMBAR AV - GJ2687329114 """	45230	39.0816599038271	-84.377146936	04/21/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032633	CLOS	"""Tree, trim required public"""	"""TRTRIMUF"""	"""TREES WITH LOW BRANCHES HANGING OVER SIDEWALK IN THIS AREA - HAVE TO WALK IN THE STREET TO AVOID"""	Park Department	2021-04-21	2021-04-22	2022-04-21	"""3672 ERIE AV - GJ2341035805 """	45208	39.1427859756713	-84.4149340233682	04/21/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032814	CLOS	"""Tree, blocking visbility-priv"""	"""TRBVPRUF"""	"""CLOSEST TO THE ADDRESS 4601 CHEPPEWA STREET """	Park Department	2021-04-21	2021-04-22	2022-04-21	"""4545 ERIE AV - GJ2496737337 """	45227	39.1561842506428	-84.396431418974	04/21/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032734	CLOS	"""Tree, trim required public"""	"""TRTRIMUF"""	"""PER 768 LONG TREE BRANCHES GROWING IN TO STREET HITTING MIRROR OF TRUCK"""	Park Department	2021-04-21	2021-04-22	2022-04-21	"""3945 BRIGGS PL - GJ2111336716 """	45209	39.1515739491186	-84.4411998937498	04/21/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032844	CLOS	"""Building, residential"""	"""BLD-RES"""	"""elevator not working"""	Cinc Building Dept	2021-04-21	2021-04-22	2022-04-21	"""4821 READING RD - GJ1873539098 """	45237	39.1736185195839	-84.4679177326421	04/21/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032304	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Elevator not working."""	Cinc Building Dept	2021-04-20	2021-04-22	2022-04-20	"""4821 READING RD - GJ1873539098 """	45237	39.1736185195839	-84.4679177326421	04/20/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21032247	OPEN	"""Building, residential"""	"""BLD-RES"""	"""The Cincinnati Fire Department was called for a carbon monoxide run. Inspector Binford noted the furnace was shut down by Duke Energy.  Inspector Binford noted to repair or replace furnace."""	Cinc Building Dept	2021-04-20	2021-04-22	2022-04-20	"""1859 NORTHCUTT AV - GJ1919539115 """	45237	39.1736538449461	-84.4625910783997	04/20/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21031497	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Rear of building there is a dividing wall that has a big hole, the hole is about 4 ft by 4 ft. There is a BP Gas Station, on Hopple St, that the hole in the wall can be viewed. The hole is letting transpassers onto the property, cutting through the yard. """	Cinc Building Dept	2021-04-16	2021-04-22	2022-04-16	"""1317 ELAM ST - GJ1274834955 """	45225	39.137807000849	-84.5384710970298	04/16/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21031415	CLOS	"""Tree, removal request-pub tree"""	"""CPARKF-C"""	"""Transfer: 04/16/2021 12:35 PM/SGOODWINREFER TO URBAN FORESTRY - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-04-16	2021-04-22	2022-04-16	"""1643 DELL TER, CINC - GJ2612129345"""	45230	39.0839397625791	-84.3857420924682	04/16/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21030958	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Bedroom & hall closet ceiling leaks everytime it rains. Ceilings have cracks & is bubbling."""	Cinc Building Dept	2021-04-15	2021-04-22	2022-04-15	"""2135 ST JAMES AV - GJ1690333015 """	45206	39.1193161401275	-84.4910557995011	04/15/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21030569	CLOS	"""Tree, removal request-pub tree"""	"""CPARKF-C"""	"""CITIZEN IS CONCERNED THE TREE IS DEAD INBETWEEN THE STREET AND SIDEWALK IN FRONT OF HER HOME AND WOULD LIKE SOMEONE TO COME AND INSPECT IT AND POSSIBLY TEAR IT DOWN """	Park Department	2021-04-14	2021-04-22	2022-04-14	"""3972 WESS PARK DR - GJ1607637456 """	45217	39.1595003223658	-84.4991962906449	04/14/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21030705	CLOS	"""Tree, removal request-pub tree"""	"""CPARKF-C"""	"""CONCERNED CITIZEN IS WORRIED THE TREE LIMBS/BRANCHES WILL FALL IN THE STREET OR ON A CHILD. WOULD LIKE IT REMOVED """	Park Department	2021-04-14	2021-04-22	2022-04-14	"""3639 WILSHIRE AV - GJ2353235654 """	45208	39.1413967945687	-84.4135772462108	04/14/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21029628	CLOS	"""Tree, planting request"""	"""TPLANT"""	"""HAD A TREE AT ONE TIME BUT IT BLEW OVER AND WOULD LIKE ANOTHER PLANTED"""	Park Department	2021-04-12	2021-04-22	2022-04-12	"""3793 MILLSBRAE AV - GJ2122236337 """	45209	39.1481354969659	-84.4400574471533	04/12/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21028884	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Tree located on this vacant lot is overgrown and hovering over the owner's house at 294 Mohawk St. She is requesting tree to be cut down"""	Cinc Building Dept	2021-04-08	2021-04-22	2022-04-08	"""296 MOHAWK ST - GJ1400933120 """	45214	39.1209783816564	-84.5244659438638	04/08/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21027141	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-02	2021-04-22	2022-04-02	"""3506 LINWOOD AV, CINC - GJ2293833904"""	45226	39.1258041256939	-84.4210084337368	04/02/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21026821	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 4/2/2021 9:54 AM/CEMBRYREFER TO B&I. RETAINING WALL COLLAPSING.  - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-01	2021-04-22	2022-04-02	"""1983 FAIRFAX AV, CINC - GJ1913934784"""	45207	39.134687822867	-84.4646277485957	04/01/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21025998	CLOS	"""Building, residential"""	"""BLD-RES"""	"""HOUSE CAUGHT ON FIRE IN DECEMBER AND NOTHING HAS BEEN DONE ON IT SINCE AND NOW PEOPLE ARE THROWING THEIR TRASH AND TIRES ON THE PROPERTY. """	Cinc Building Dept	2021-03-30	2021-04-22	2022-03-30	"""3136 DURRELL AV - GJ1797334921 """	45207	39.1362111909216	-84.4780810888023	03/30/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21025700	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-29	2021-04-22	2022-03-29	"""3507 TRIMBLE AV, CINC - GJ1893135566"""	45207	39.1417779966886	-84.4667796337806	03/29/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21024538	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-25	2021-04-22	2022-03-25	"""4767 BLOOR AV, CINC - """	45226	39.1197281932136	-84.4146058705566	03/25/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21024536	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-25	2021-04-22	2022-03-25	"""4773 BLOOR AV, CINC - GJ2352333266"""	45226	39.1199118107961	-84.4144627981635	03/25/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21021903	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Bathroom & bedroom walls & ceilings leak. Bathroom has mold issues."""	Cinc Building Dept	2021-03-17	2021-04-22	2022-03-17	"""1820 RUTLAND AV - GJ1887035987 """	45207	39.1455826694237	-84.4673657220761	03/17/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21021767	CLOS	"""Short term rental, unsafe bldg"""	"""STERMSAF"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-16	2021-04-22	2022-03-16	"""1519 BLAIR AV, CINC - GJ1797035333"""	45207	39.1399206633228	-84.4779668057785	03/16/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21021769	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-03-16	2021-04-22	2022-03-16	"""1519 BLAIR AV, CINC - GJ1797035333"""	45207	39.1399206633228	-84.4779668057785	03/16/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21014746	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Bathroom ceiling has hole. Bedroom ceiling is leaking."""	Cinc Building Dept	2021-02-23	2021-04-22	2022-02-23	"""735 KINGS RUN DR - GJ1439839766 """	45232	39.1807191080384	-84.5178701235491	02/23/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21008556	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Basement apartment. Boiler is extremely loud making it hard for tenant to sleep at night. Boiler constantly goes out even after fixing it. """	Cinc Building Dept	2021-02-04	2021-04-22	2022-02-04	"""761 KINGS RUN DR - GJ1431939817 """	45232	39.1811896240361	-84.5187658017662	02/04/2021 12:00:00 AM	04/22/2021 12:00:00 AM	04/22/2021 12:00:00 AM
SR21033504	NEW	"""Building, residential"""	"""BLD-RES"""	"""BACKDOOR AND BASEMENT DOOR NAILED SHUT/FRONT DOOR BROKEN/BULLET HOLE IN WINDOW"""	Cinc Building Dept	2021-04-23	2021-04-23	2022-04-23	"""3121 WESTBROOK DR - GJ0693134940 """	45238	39.1390767235148	-84.605721365249	04/23/2021 12:00:00 AM	04/23/2021 12:00:00 AM	04/23/2021 12:00:00 AM
SR21033573	NEW	"""Open Burning, garbage, tires"""	"""OPENBURN"""	"""open burning"""	Fire Dept	2021-04-23	2021-04-23	2022-04-23	"""5800 CROSLIN ST - GJ2257827362 """	45228	39.0670001036347	-84.4273228282239	04/23/2021 12:00:00 AM	04/23/2021 12:00:00 AM	04/23/2021 12:00:00 AM
SR21031554	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-17	2021-04-23	2022-04-17	"""726 CONSIDINE AV, CINC - GJ1069431226"""	45205	39.1047452239001	-84.5633607893345	04/17/2021 12:00:00 AM	04/23/2021 12:00:00 AM	04/23/2021 12:00:00 AM
SR21029446	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Transfer: 04/14/2021 8:28 AM/SGOODWINREFER TO B&I - VIEW NOTES. - Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-10	2021-04-23	2022-04-14	"""115 LOUIS AV, CINC - GJ1547035392"""	45220	39.1410749979692	-84.50684005552	04/10/2021 12:00:00 AM	04/23/2021 12:00:00 AM	04/23/2021 12:00:00 AM
SR21033680	CLOS	"""Park Facility Problem"""	"""FACTPARK"""	"""Transfer: 4/26/2021 7:31 AM/THHOOPERAll the street lights up Mt. Adams Dr and on Mt. Adams Circle are still out. - Request entered through the Web. Refer to Intake Questions for further description."""	Park Department	2021-04-25	2021-04-26	2022-04-26	"""962 MT ADAMS DR, CINC - GJ1636632108"""	45202	39.1112895073544	-84.4975474989765	04/25/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21033329	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-23	2021-04-26	2022-04-23	"""59 E CLIFTON AV, CINC - GJ1476132689"""	45202	39.1169147617346	-84.5159020139831	04/23/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21033366	CLOS	"""Park Facility Problem"""	"""FACTPARK"""	"""Transfer: 4/26/2021 7:32 AM/THHOOPERAll the street lights up Mt. Adams Dr and on Mt. Adams Circle are still out. - ON MT ADAMS CIRCLE LEADING UP TO PLAYHOUSE THE LIGHTS ARE OUT"""	Park Department	2021-04-23	2021-04-26	2022-04-26	"""MT ADAMS CIR & MT ADAMS DR - GJ1630032041 """	45202	39.1106964038791	-84.4983379056225	04/23/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21032215	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-20	2021-04-26	2022-04-20	"""254 WARNER ST, CINC - GJ1415533580"""	45219	39.1250915509026	-84.5226275051085	04/20/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21032092	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-19	2021-04-26	2022-04-19	"""3646 IRVING ST, CINC - GJ1531336365"""	45220	39.1498784188946	-84.5083434869233	04/19/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21031414	OPEN	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-16	2021-04-26	2022-04-16	"""3644 IRVING ST, CINC - GJ1531736360"""	45220	39.1498351099588	-84.5083069788062	04/16/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21029624	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-12	2021-04-26	2022-04-12	"""811 TERRY ST, CINC - GJ0991631417"""	45205	39.1066510501151	-84.5722960936305	04/12/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21029625	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Request entered through the Web. Refer to Intake Questions for further description."""	Cinc Building Dept	2021-04-12	2021-04-26	2022-04-12	"""811 TERRY ST, CINC - GJ0991631417"""	45205	39.1066510501151	-84.5722960936305	04/12/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
SR21024852	CLOS	"""Building, residential"""	"""BLD-RES"""	"""Leak through window.  Hole by window causing damage and flooding carpet."""	Cinc Building Dept	2021-03-26	2021-04-26	2022-03-26	"""747 ELIZABETH ST - GJ1383331480 """	45203	39.106254598771	-84.5270136878241	03/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM	04/26/2021 12:00:00 AM
